Proto,State,sTos,dTos,SrcWin,DstWin,sHops,dHops,sTtl,dTtl,TcpRtt,SynAck,AckDat,SrcPkts,DstPkts,SrcBytes,DstBytes,SAppBytes,DAppBytes,Dur,TotPkts,TotBytes,TotAppByte,Rate,SrcRate,DstRate,Label,target
rtcp,CON,0.0,0.0,,,13.0,1.0,51.0,127.0,0.0,0.0,0.0,3,3,536,267,410,141,1209.157104,6,803,551,0.004135,0.001655,0.001655,flow=Background-UDP-Established,0
icmp,URP,0.0,,,,1.0,,63.0,,0.0,0.0,0.0,1,0,89,0,27,0,0.0,1,89,27,0.0,0.0,0.0,flow=Background-Attempt-cmpgw-CVUT,0
udp,CON,0.0,0.0,,,14.0,1.0,114.0,127.0,0.0,0.0,0.0,4,4,317,240,149,72,2998.874023,8,557,221,0.002334,0.001,0.001,flow=Background-UDP-Established,0
udp,INT,0.0,,,,1.0,,127.0,,0.0,0.0,0.0,3,0,555,0,429,0,6.119549,3,555,429,0.326821,0.326821,0.0,flow=Background-UDP-Attempt,0
tcp,CON,0.0,0.0,65535.0,65535.0,13.0,1.0,115.0,127.0,0.000167,0.000167,0.0,3,5,186,306,0,0,9.181739,8,492,0,0.762383,0.217826,0.435655,flow=Background-TCP-Established,0
udp,CON,0.0,0.0,,,22.0,1.0,42.0,127.0,0.0,0.0,0.0,4,4,1452,1465,1284,1294,64.911301,8,2917,2578,0.107839,0.046217,0.046219,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,11.0,1.0,53.0,127.0,0.0,0.0,0.0,3,3,577,186,451,60,2643.479492,6,763,511,0.001891,0.000757,0.000757,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,14.0,1.0,114.0,127.0,0.0,0.0,0.0,2,2,150,1182,66,1098,1229.862793,4,1332,1164,0.002439,0.000813,0.000813,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,1.0,1.0,63.0,63.0,0.0,0.0,0.0,1,1,75,106,33,64,0.059333,2,181,97,16.854027,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
tcp,FIN,0.0,0.0,6912.0,17152.0,1.0,17.0,63.0,111.0,0.140644,0.140548,9.6e-05,7,5,596,937,126,599,0.865317,12,1533,725,12.712105,8.44742,5.519,flow=Background-TCP-Established,0
udp,CON,0.0,0.0,,,1.0,1.0,63.0,63.0,0.0,0.0,0.0,1,1,81,133,39,91,0.000272,2,214,130,3676.470459,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
udp,INT,0.0,,,,1.0,,127.0,,0.0,0.0,0.0,3,0,231,0,105,0,6.010851,3,231,105,0.332732,0.332732,0.0,flow=Background-UDP-Attempt,0
udp,CON,0.0,0.0,,,17.0,1.0,111.0,127.0,0.0,0.0,0.0,2,2,148,120,64,36,3031.31543,4,268,100,0.00099,0.00033,0.00033,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,1.0,1.0,63.0,63.0,0.0,0.0,0.0,1,1,81,133,39,91,0.000207,2,214,130,4830.917969,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
udp,CON,0.0,0.0,,,12.0,1.0,116.0,127.0,0.0,0.0,0.0,1,1,60,68,18,26,0.000729,2,128,44,1371.742065,0.0,0.0,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,20.0,1.0,108.0,127.0,0.0,0.0,0.0,1,1,464,60,422,17,0.002802,2,524,439,356.887939,0.0,0.0,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,15.0,1.0,113.0,127.0,0.0,0.0,0.0,1,1,77,60,35,18,0.00114,2,137,53,877.192993,0.0,0.0,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,1.0,1.0,63.0,63.0,0.0,0.0,0.0,1,1,81,133,39,91,0.000192,2,214,130,5208.333008,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
udp,CON,0.0,0.0,,,1.0,1.0,63.0,63.0,0.0,0.0,0.0,1,1,87,151,45,109,0.000253,2,238,154,3952.569092,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
udp,CON,0.0,0.0,,,1.0,1.0,63.0,63.0,0.0,0.0,0.0,1,1,79,217,37,175,0.000186,2,296,212,5376.34375,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
udp,CON,0.0,0.0,,,14.0,1.0,114.0,127.0,0.0,0.0,0.0,19,19,1596,1392,798,593,2675.56958,38,2988,1391,0.013829,0.006728,0.006728,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,1.0,1.0,63.0,63.0,0.0,0.0,0.0,1,1,81,133,39,91,0.000212,2,214,130,4716.980957,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
udp,CON,0.0,0.0,,,26.0,1.0,102.0,127.0,0.0,0.0,0.0,2,2,154,120,70,36,2453.225342,4,274,106,0.001223,0.000408,0.000408,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,11.0,1.0,117.0,127.0,0.0,0.0,0.0,2,2,146,120,62,36,3234.831543,4,266,98,0.000927,0.000309,0.000309,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,2.0,1.0,126.0,63.0,0.0,0.0,0.0,1,1,79,129,37,87,0.000211,2,208,124,4739.336426,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
tcp,FIN,0.0,0.0,8320.0,8704.0,1.0,14.0,63.0,50.0,0.093771,0.093655,0.000116,6,4,1573,1470,1169,1198,1.039722,10,3043,2367,8.65616,4.808978,3.171405,flow=Background-TCP-Established,0
udp,CON,0.0,0.0,,,1.0,1.0,63.0,63.0,0.0,0.0,0.0,1,1,81,133,39,91,0.000369,2,214,130,2710.0271,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
udp,CON,0.0,0.0,,,1.0,1.0,63.0,63.0,0.0,0.0,0.0,1,1,81,133,39,91,0.000204,2,214,130,4901.960938,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
tcp,RST,0.0,0.0,2097152.0,0.0,14.0,1.0,114.0,127.0,0.0,0.0,0.0,2,2,132,120,0,0,0.687035,4,252,0,4.36659,1.471822,1.455992,flow=Background-TCP-Attempt,0
udp,CON,0.0,0.0,,,20.0,1.0,108.0,127.0,0.0,0.0,0.0,1,1,77,60,35,18,0.001241,2,137,53,805.801758,0.0,0.0,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,1.0,18.0,127.0,46.0,0.0,0.0,0.0,13,18,918,9481,372,8725,3104.406982,31,10399,9097,0.009664,0.003866,0.005476,flow=Background-UDP-Established,0
udp,INT,0.0,,,,16.0,,112.0,,0.0,0.0,0.0,1,0,145,0,103,0,0.000268,1,145,103,0.0,0.0,0.0,flow=Background-UDP-Attempt,0
icmp,ECR,,0.0,,,,1.0,,127.0,0.0,0.0,0.0,0,2,0,130,0,62,6e-06,2,130,62,166666.65625,0.0,166666.65625,flow=Background,0
tcp,FIN,0.0,0.0,16445440.0,10424.0,2.0,14.0,126.0,50.0,0.030134,0.029839,0.000295,9,13,3137,11121,2603,10389,19.92428,22,14258,12992,1.05399,0.402123,0.603184,flow=Background-Established-cmpgw-CVUT,0
tcp,FIN,0.0,0.0,128000.0,7296.0,2.0,7.0,126.0,57.0,0.000899,0.000715,0.000184,7,10,1105,10427,673,9863,0.128389,17,11532,10536,124.621269,47.022312,70.492035,flow=Background-Established-cmpgw-CVUT,0
udp,CON,0.0,0.0,,,1.0,1.0,127.0,63.0,0.0,0.0,0.0,1,1,76,121,34,79,0.000225,2,197,113,4444.444336,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
tcp,FIN,0.0,0.0,65700.0,8576.0,2.0,8.0,126.0,56.0,0.016152,0.015911,0.000241,7,9,1761,7606,1341,7096,5.151358,16,9367,8437,2.911854,1.164741,1.557869,flow=Background-Established-cmpgw-CVUT,0
udp,CON,0.0,0.0,,,1.0,1.0,63.0,63.0,0.0,0.0,0.0,1,1,81,133,39,91,0.000329,2,214,130,3039.513672,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
udp,CON,0.0,0.0,,,18.0,1.0,110.0,127.0,0.0,0.0,0.0,1,1,74,60,32,18,0.000856,2,134,50,1168.224243,0.0,0.0,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,1.0,1.0,127.0,63.0,0.0,0.0,0.0,1,1,73,359,31,317,0.082465,2,432,348,12.126356,0.0,0.0,flow=From-Botnet-V42-UDP-DNS,1
udp,CON,0.0,0.0,,,16.0,1.0,112.0,127.0,0.0,0.0,0.0,3,3,624,270,498,143,2.067554,6,894,641,2.418317,0.968334,0.968018,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,1.0,1.0,127.0,63.0,0.0,0.0,0.0,1,1,74,140,32,98,0.000255,2,214,130,3921.568848,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
udp,CON,0.0,0.0,,,13.0,1.0,115.0,127.0,0.0,0.0,0.0,2,2,148,120,64,36,2389.424561,4,268,100,0.001256,0.000419,0.000419,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,1.0,1.0,63.0,63.0,0.0,0.0,0.0,1,1,70,136,28,94,0.000349,2,206,122,2865.329346,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
udp,CON,0.0,0.0,,,17.0,1.0,111.0,127.0,0.0,0.0,0.0,3,3,222,180,96,54,125.853683,6,402,150,0.039729,0.015892,0.015892,flow=Background-UDP-Established,0
tcp,FIN,0.0,0.0,18944.0,10240.0,1.0,9.0,63.0,55.0,0.001363,0.001345,1.8e-05,11,8,2906,2057,2172,1521,27.609907,19,4963,3693,0.65194,0.362204,0.253545,flow=Background-TCP-Established,0
udp,CON,0.0,0.0,,,19.0,1.0,109.0,127.0,0.0,0.0,0.0,1,1,74,60,32,18,0.000852,2,134,50,1173.708862,0.0,0.0,flow=Background-UDP-Established,0
tcp,RST,0.0,0.0,6912.0,6912.0,24.0,1.0,40.0,63.0,0.324517,1.4e-05,0.324503,6,4,555,491,195,251,0.639676,10,1046,446,14.069623,7.816457,9.225631,flow=Background-TCP-Established,0
udp,CON,0.0,0.0,,,19.0,1.0,109.0,127.0,0.0,0.0,0.0,1,1,92,60,50,18,0.000814,2,152,68,1228.501221,0.0,0.0,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,21.0,1.0,107.0,127.0,0.0,0.0,0.0,1,1,76,891,34,849,0.001062,2,967,883,941.619568,0.0,0.0,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,1.0,1.0,63.0,63.0,0.0,0.0,0.0,1,1,130,216,88,174,0.000514,2,346,262,1945.525269,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
udp,CON,0.0,0.0,,,1.0,1.0,63.0,63.0,0.0,0.0,0.0,1,1,81,133,39,91,0.000271,2,214,130,3690.036865,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
udp,CON,0.0,0.0,,,2.0,1.0,126.0,63.0,0.0,0.0,0.0,1,1,79,154,37,112,0.099437,2,233,149,10.056619,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
udp,CON,0.0,0.0,,,1.0,1.0,63.0,63.0,0.0,0.0,0.0,1,1,79,129,37,87,0.000337,2,208,124,2967.358887,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
udp,CON,0.0,0.0,,,1.0,1.0,63.0,63.0,0.0,0.0,0.0,1,1,81,133,39,91,0.000417,2,214,130,2398.081543,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
udp,CON,0.0,0.0,,,19.0,1.0,109.0,127.0,0.0,0.0,0.0,1,1,75,60,33,18,0.000811,2,135,51,1233.045654,0.0,0.0,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,20.0,1.0,44.0,127.0,0.0,0.0,0.0,2,2,154,1035,70,951,2727.77002,4,1189,1021,0.0011,0.000367,0.000367,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,13.0,1.0,115.0,127.0,0.0,0.0,0.0,1,1,74,60,32,18,0.000869,2,134,50,1150.748047,0.0,0.0,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,26.0,1.0,102.0,127.0,0.0,0.0,0.0,1,1,76,60,34,18,0.000861,2,136,52,1161.440186,0.0,0.0,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,15.0,1.0,113.0,127.0,0.0,0.0,0.0,2,2,372,124,288,40,785.685059,4,496,328,0.003818,0.001273,0.001273,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,21.0,1.0,107.0,127.0,0.0,0.0,0.0,1,1,73,60,31,18,0.00083,2,133,49,1204.819336,0.0,0.0,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,20.0,1.0,44.0,127.0,0.0,0.0,0.0,6,6,1646,1078,1394,824,517.499756,12,2724,2218,0.021256,0.009662,0.009662,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,15.0,1.0,113.0,127.0,0.0,0.0,0.0,2,2,146,211,62,127,3039.915771,4,357,189,0.000987,0.000329,0.000329,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,1.0,1.0,63.0,63.0,0.0,0.0,0.0,1,1,81,133,39,91,0.000196,2,214,130,5102.041016,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
tcp,REQ,0.0,,2097152.0,,20.0,,108.0,,0.0,0.0,0.0,3,0,194,0,0,0,9.021798,3,194,0,0.221685,0.221685,0.0,flow=Background-TCP-Attempt,0
udp,CON,0.0,0.0,,,3.0,1.0,253.0,63.0,0.0,0.0,0.0,1,1,72,151,30,109,0.000496,2,223,139,2016.129028,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
tcp,RST,0.0,0.0,2097152.0,0.0,15.0,1.0,113.0,127.0,0.0,0.0,0.0,2,2,132,120,0,0,0.613196,4,252,0,4.8924,1.634286,1.631484,flow=Background-TCP-Attempt,0
udp,CON,0.0,0.0,,,1.0,1.0,63.0,63.0,0.0,0.0,0.0,1,1,81,133,39,91,0.000303,2,214,130,3300.329834,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
udp,CON,0.0,0.0,,,1.0,1.0,63.0,63.0,0.0,0.0,0.0,1,1,81,133,39,91,0.000257,2,214,130,3891.050537,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
udp,CON,0.0,0.0,,,1.0,1.0,63.0,63.0,0.0,0.0,0.0,1,1,81,133,39,91,0.000215,2,214,130,4651.163086,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
tcp,CON,0.0,0.0,65057.0,16384.0,1.0,23.0,127.0,105.0,0.117406,0.116975,0.000431,31,41,3533,20186,1767,17906,343.427643,72,23719,19673,0.206739,0.087384,0.116513,flow=Background-TCP-Established,0
udp,CON,0.0,0.0,,,1.0,15.0,127.0,113.0,0.0,0.0,0.0,1,3,60,2874,17,2748,0.126023,4,2934,2765,23.80518,0.0,73.429527,flow=Background-UDP-Established,0
tcp,FIN,0.0,0.0,64128.0,6912.0,15.0,1.0,49.0,63.0,0.17408,1.4e-05,0.174066,29,48,2296,67301,374,64125,0.943288,77,69597,64499,80.569237,29.685608,49.826454,flow=Background-TCP-Established,0
tcp,RST,0.0,0.0,65316.0,65297.0,2.0,18.0,126.0,110.0,0.238447,0.238122,0.000325,6,5,572,509,228,219,0.956048,11,1081,447,10.459725,6.962993,5.571605,flow=Background-Established-cmpgw-CVUT,0
udp,CON,0.0,0.0,,,1.0,1.0,63.0,63.0,0.0,0.0,0.0,1,1,81,133,39,91,0.000145,2,214,130,6896.551758,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
udp,CON,0.0,0.0,,,1.0,1.0,63.0,63.0,0.0,0.0,0.0,1,1,81,133,39,91,0.000254,2,214,130,3937.007568,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
udp,CON,0.0,0.0,,,2.0,1.0,62.0,63.0,0.0,0.0,0.0,1,1,75,152,33,110,0.000193,2,227,143,5181.347168,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
udp,INT,0.0,,,,10.0,,118.0,,0.0,0.0,0.0,3,0,444,0,318,0,6.02175,3,444,318,0.332129,0.332129,0.0,flow=Background-UDP-Attempt,0
udp,CON,0.0,0.0,,,1.0,1.0,63.0,63.0,0.0,0.0,0.0,1,1,86,240,44,198,0.00022,2,326,242,4545.45459,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
udp,CON,0.0,0.0,,,1.0,5.0,63.0,59.0,0.0,0.0,0.0,1,1,82,132,40,90,0.000297,2,214,130,3367.003418,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
udp,CON,0.0,0.0,,,1.0,6.0,63.0,58.0,0.0,0.0,0.0,4,4,360,360,192,192,3073.00415,8,720,384,0.002278,0.000976,0.000976,flow=Background-UDP-NTP-Established-1,0
udp,CON,0.0,0.0,,,22.0,1.0,106.0,127.0,0.0,0.0,0.0,1,1,74,60,32,18,0.001074,2,134,50,931.098694,0.0,0.0,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,2.0,14.0,126.0,114.0,0.0,0.0,0.0,1,1,83,61,41,19,0.042519,2,144,60,23.518898,0.0,0.0,flow=Background-Established-cmpgw-CVUT,0
tcp,FIN,0.0,0.0,131070.0,65535.0,1.0,9.0,127.0,55.0,0.004082,0.001197,0.002885,4,3,246,182,0,0,0.108415,7,428,0,55.342896,27.671448,18.741508,flow=Background-TCP-Established,0
tcp,RST,0.0,0.0,2097152.0,0.0,14.0,1.0,114.0,127.0,0.0,0.0,0.0,2,2,132,120,0,0,0.593913,4,252,0,5.051245,1.70845,1.683785,flow=Background-TCP-Attempt,0
udp,CON,0.0,0.0,,,1.0,1.0,63.0,63.0,0.0,0.0,0.0,1,1,83,221,41,179,0.000281,2,304,220,3558.718994,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
udp,CON,0.0,0.0,,,2.0,1.0,126.0,63.0,0.0,0.0,0.0,1,1,82,201,40,159,0.441583,2,283,199,2.26458,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
udp,CON,0.0,0.0,,,1.0,1.0,63.0,63.0,0.0,0.0,0.0,1,1,81,133,39,91,0.000285,2,214,130,3508.771973,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
udp,CON,0.0,0.0,,,15.0,1.0,113.0,127.0,0.0,0.0,0.0,1,1,75,60,33,18,0.001215,2,135,51,823.045227,0.0,0.0,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,1.0,1.0,63.0,63.0,0.0,0.0,0.0,1,1,81,133,39,91,0.000154,2,214,130,6493.506836,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
udp,CON,0.0,0.0,,,1.0,11.0,127.0,117.0,0.0,0.0,0.0,4,4,288,399,120,231,1234.394531,8,687,351,0.005671,0.00243,0.00243,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,15.0,1.0,113.0,127.0,0.0,0.0,0.0,1,1,76,493,34,451,0.00096,2,569,485,1041.666748,0.0,0.0,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,1.0,1.0,63.0,63.0,0.0,0.0,0.0,1,1,81,133,39,91,0.000222,2,214,130,4504.504395,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
tcp,FIN,0.0,0.0,5888.0,17152.0,1.0,13.0,63.0,115.0,0.37199,0.371895,9.5e-05,5,3,406,206,68,0,1.364344,8,612,68,5.130671,3.999548,2.015217,flow=Background-TCP-Established,0
tcp,FIN,0.0,0.0,65423.0,65340.0,17.0,0.0,111.0,128.0,0.371693,0.000476,0.371217,5,4,468,348,172,112,0.752608,9,816,284,10.629704,5.317544,3.988662,flow=Background-TCP-Established,0
udp,CON,0.0,0.0,,,1.0,1.0,63.0,63.0,0.0,0.0,0.0,1,1,81,133,39,91,0.000278,2,214,130,3597.122314,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
udp,CON,0.0,0.0,,,18.0,1.0,110.0,127.0,0.0,0.0,0.0,2,2,167,555,83,471,0.48486,4,722,554,6.187353,2.066432,2.068757,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,24.0,1.0,40.0,127.0,0.0,0.0,0.0,1,1,148,393,106,351,0.002787,2,541,457,358.808746,0.0,0.0,flow=Background-UDP-Established,0
tcp,FIN,0.0,0.0,64256.0,7168.0,2.0,16.0,126.0,48.0,0.115173,0.114732,0.000441,5,4,517,1600,217,1360,0.846322,9,2117,1577,9.452667,4.726334,4.102799,flow=Background-Established-cmpgw-CVUT,0
udp,INT,0.0,,,,25.0,,103.0,,0.0,0.0,0.0,1,0,145,0,103,0,0.000269,1,145,103,0.0,0.0,0.0,flow=Background-UDP-Attempt,0
udp,CON,0.0,0.0,,,27.0,1.0,37.0,127.0,0.0,0.0,0.0,4,4,308,240,140,72,3186.589844,8,548,212,0.002197,0.000941,0.000941,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,1.0,1.0,127.0,63.0,0.0,0.0,0.0,1,1,78,216,36,174,0.000373,2,294,210,2680.965332,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
udp,CON,0.0,0.0,,,16.0,1.0,112.0,127.0,0.0,0.0,0.0,1,1,76,60,34,18,0.000903,2,136,52,1107.419678,0.0,0.0,flow=Background-UDP-Established,0
icmp,URP,0.0,,,,2.0,,62.0,,0.0,0.0,0.0,2,0,140,0,204,0,2482.793213,2,140,204,0.000403,0.000403,0.0,flow=Background-Attempt-cmpgw-CVUT,0
udp,CON,0.0,0.0,,,1.0,9.0,127.0,55.0,0.0,0.0,0.0,2,5,134,5245,49,5035,1974.477783,7,5379,5084,0.003039,0.000506,0.002026,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,1.0,18.0,127.0,110.0,0.0,0.0,0.0,1,1,83,61,41,19,0.199713,2,144,60,5.007185,0.0,0.0,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,1.0,1.0,63.0,63.0,0.0,0.0,0.0,1,1,79,129,37,87,0.000164,2,208,124,6097.561035,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
tcp,REQ,0.0,,18432.0,,15.0,,113.0,,0.0,0.0,0.0,1,0,66,0,0,0,0.0,1,66,0,0.0,0.0,0.0,flow=Background-TCP-Attempt,0
udp,CON,0.0,0.0,,,1.0,15.0,127.0,113.0,0.0,0.0,0.0,3,3,531,186,405,60,2661.127441,6,717,465,0.001879,0.000752,0.000752,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,1.0,1.0,63.0,63.0,0.0,0.0,0.0,1,1,81,133,39,91,0.000282,2,214,130,3546.099365,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
udp,CON,0.0,0.0,,,10.0,1.0,118.0,127.0,0.0,0.0,0.0,3,3,541,186,415,60,1213.894897,6,727,475,0.004119,0.001648,0.001648,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,17.0,1.0,111.0,127.0,0.0,0.0,0.0,1,1,74,494,32,452,0.000977,2,568,484,1023.541443,0.0,0.0,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,1.0,1.0,63.0,63.0,0.0,0.0,0.0,1,1,74,326,32,284,0.000407,2,400,316,2457.002441,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
tcp,REQ,0.0,,373760.0,,1.0,,63.0,,0.0,0.0,0.0,3,0,222,0,0,0,8.997075,3,222,0,0.222294,0.222294,0.0,flow=Background-TCP-Attempt,0
udp,CON,0.0,0.0,,,1.0,20.0,127.0,108.0,0.0,0.0,0.0,3,3,186,543,53,417,3380.819824,6,729,470,0.001479,0.000592,0.000592,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,18.0,1.0,110.0,127.0,0.0,0.0,0.0,1,1,75,60,33,18,0.000844,2,135,51,1184.834106,0.0,0.0,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,1.0,1.0,63.0,63.0,0.0,0.0,0.0,1,1,77,127,35,85,0.000274,2,204,120,3649.635254,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
udp,CON,0.0,0.0,,,1.0,1.0,63.0,63.0,0.0,0.0,0.0,1,1,81,133,39,91,0.000264,2,214,130,3787.878662,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
udp,CON,0.0,0.0,,,15.0,1.0,113.0,127.0,0.0,0.0,0.0,1,1,80,60,38,18,0.000895,2,140,56,1117.318481,0.0,0.0,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,2.0,11.0,126.0,117.0,0.0,0.0,0.0,1,1,145,329,103,287,0.048865,2,474,390,20.464544,0.0,0.0,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,10.0,1.0,118.0,127.0,0.0,0.0,0.0,2,2,156,120,72,36,3193.349609,4,276,108,0.000939,0.000313,0.000313,flow=Background-UDP-Established,0
udp,INT,0.0,,,,1.0,,127.0,,0.0,0.0,0.0,3,0,249,0,123,0,5.997593,3,249,123,0.333467,0.333467,0.0,flow=Background-UDP-Attempt,0
tcp,REQ,0.0,,0.0,,23.0,,105.0,,0.0,0.0,0.0,1,0,60,0,0,0,0.0,1,60,0,0.0,0.0,0.0,flow=Background-TCP-Attempt,0
tcp,FIN,0.0,0.0,65535.0,5840.0,1.0,11.0,127.0,53.0,0.038183,0.038104,7.9e-05,12,23,858,28641,148,27373,0.309807,35,29499,27521,109.745743,35.505978,81.00296,flow=Background-TCP-Established,0
udp,CON,0.0,0.0,,,1.0,1.0,63.0,63.0,0.0,0.0,0.0,1,1,83,133,41,91,0.000301,2,216,132,3322.259277,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
udp,CON,0.0,0.0,,,1.0,1.0,63.0,63.0,0.0,0.0,0.0,1,1,81,133,39,91,0.000481,2,214,130,2079.002197,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
udp,CON,0.0,0.0,,,25.0,1.0,103.0,127.0,0.0,0.0,0.0,1,1,78,499,36,457,0.000986,2,577,493,1014.19873,0.0,0.0,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,13.0,1.0,51.0,127.0,0.0,0.0,0.0,6,6,462,360,210,108,3094.47168,12,822,318,0.003555,0.001616,0.001616,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,1.0,1.0,63.0,63.0,0.0,0.0,0.0,1,1,81,133,39,91,0.000438,2,214,130,2283.10498,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
udp,CON,0.0,0.0,,,1.0,1.0,63.0,63.0,0.0,0.0,0.0,1,1,81,133,39,91,0.000274,2,214,130,3649.635254,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
udp,CON,0.0,0.0,,,1.0,18.0,127.0,110.0,0.0,0.0,0.0,5,5,607,310,397,100,2415.500244,10,917,497,0.003726,0.001656,0.001656,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,1.0,1.0,63.0,63.0,0.0,0.0,0.0,1,1,81,133,39,91,0.000244,2,214,130,4098.36084,0.0,0.0,flow=To-Background-UDP-CVUT-DNS-Server,0
udp,CON,0.0,0.0,,,24.0,1.0,40.0,127.0,0.0,0.0,0.0,1,1,101,503,59,461,0.001132,2,604,520,883.392212,0.0,0.0,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,24.0,1.0,40.0,127.0,0.0,0.0,0.0,1,1,60,68,18,26,0.002085,2,128,44,479.616302,0.0,0.0,flow=Background-UDP-Established,0
udp,CON,0.0,0.0,,,16.0,1.0,112.0,127.0,0.0,0.0,0.0,1,1,76,60,34,18,0.001399,2,136,52,714.796326,0.0,0.0,flow=Background-UDP-Established,0
